year_month,destination_region,origin_country,arriving_passengers
2011-01,Southeast,ESTADOS UNIDOS DA AMÉRICA,162293
2011-01,Southeast,FRANÇA,45658
2011-01,Southeast,HOLANDA,8779
2011-01,Southeast,ISRAEL,3365
2011-01,Southeast,ITÁLIA,15892
2011-01,Southeast,MÉXICO,9526
2011-01,Southeast,PANAMÁ,20548
2011-01,Southeast,PARAGUAI,15280
2011-01,Southeast,PERU,22492
2011-01,Southeast,PORTUGAL,35901
2011-01,Southeast,QATAR,4331
2011-01,Southeast,REINO UNIDO,17359
2011-01,Southeast,REPÚBLICA DOMINICANA,1015
2011-01,Southeast,SUÍÇA,6625
2011-01,Southeast,TURQUIA,3270
2011-01,Southeast,UNKNOWN,105
2011-01,Southeast,URUGUAI,30883
2011-01,Southeast,VENEZUELA,2942
2011-01,Southeast,ÁFRICA DO SUL,10704
2011-01,UNKNOWN,ARGENTINA,21110
2011-01,UNKNOWN,ARUBA,47
2011-01,UNKNOWN,BOLÍVIA,2031
2011-01,UNKNOWN,BRASIL,777505
2011-01,UNKNOWN,CHILE,5072
2011-01,UNKNOWN,CHINA,693
2011-01,UNKNOWN,COLÔMBIA,3210
2011-01,UNKNOWN,COREIA DO SUL,1640
2011-01,UNKNOWN,ESPANHA,2719
2011-01,UNKNOWN,ESTADOS UNIDOS DA AMÉRICA,2068
2011-01,UNKNOWN,GUIANA,18
2011-01,UNKNOWN,PANAMÁ,2748
2011-01,UNKNOWN,PARAGUAI,12814
2011-01,UNKNOWN,PERU,1600
2011-01,UNKNOWN,QATAR,1880
2011-01,UNKNOWN,REINO UNIDO,3975
2011-01,UNKNOWN,REPÚBLICA DOMINICANA,1394
2011-01,UNKNOWN,SURINAME,8
2011-01,UNKNOWN,URUGUAI,2826
2011-01,UNKNOWN,VENEZUELA,394
2011-02,Central-West,ARGENTINA,310
2011-02,Central-West,ARUBA,79
2011-02,Central-West,BOLÍVIA,417
2011-02,Central-West,CURAÇAO,52
2011-02,Central-West,ESTADOS UNIDOS DA AMÉRICA,6489
2011-02,Central-West,PERU,1957
2011-02,Central-West,PORTUGAL,4898
2011-02,Central-West,VENEZUELA,145
2011-02,North,ARGENTINA,1
2011-02,North,COLÔMBIA,497
2011-02,North,ESTADOS UNIDOS DA AMÉRICA,4812
2011-02,North,GUIANA,15
2011-02,North,GUIANA FRANCESA,477
2011-02,North,ILHA DE SÃO MARTINHO,11
2011-02,North,PANAMÁ,1253
2011-02,North,REPÚBLICA DOMINICANA,1
2011-02,North,SURINAME,984
2011-02,North,VENEZUELA,1354
2011-02,Northeast,ALEMANHA,1749
2011-02,Northeast,ARGENTINA,3070
2011-02,Northeast,BRASIL,180
2011-02,Northeast,CABO VERDE,690
2011-02,Northeast,ESPANHA,4505
2011-02,Northeast,ESTADOS UNIDOS DA AMÉRICA,3919
2011-02,Northeast,ITÁLIA,1255
2011-02,Northeast,PORTUGAL,16716
2011-02,South,ARGENTINA,17686
2011-02,South,CHILE,941
2011-02,South,PARAGUAI,854
2011-02,South,PERU,2929
2011-02,South,URUGUAI,10613
2011-02,Southeast,ALEMANHA,24214
2011-02,Southeast,ANGOLA,3502
2011-02,Southeast,ARGENTINA,91882
2011-02,Southeast,BARBADOS,265
2011-02,Southeast,BOLÍVIA,6557
2011-02,Southeast,BRASIL,571
2011-02,Southeast,CANADÁ,7653
2011-02,Southeast,CHILE,36292
2011-02,Southeast,CHINA,939
2011-02,Southeast,COLÔMBIA,13134
2011-02,Southeast,COREIA DO SUL,1211
2011-02,Southeast,EMIRADOS ÁRABES UNIDOS,5786
2011-02,Southeast,ESPANHA,27283
2011-02,Southeast,ESTADOS UNIDOS DA AMÉRICA,128450
2011-02,Southeast,FRANÇA,38534
2011-02,Southeast,HOLANDA,6872
2011-02,Southeast,ISRAEL,3094
2011-02,Southeast,ITÁLIA,13179
2011-02,Southeast,MÉXICO,6623
2011-02,Southeast,PANAMÁ,16286
2011-02,Southeast,PARAGUAI,11595
2011-02,Southeast,PERU,17662
2011-02,Southeast,PORTUGAL,26161
2011-02,Southeast,QATAR,3262
2011-02,Southeast,REINO UNIDO,16101
2011-02,Southeast,REPÚBLICA DOMINICANA,752
2011-02,Southeast,SUÍÇA,5977
2011-02,Southeast,TURQUIA,2333
2011-02,Southeast,URUGUAI,21856
2011-02,Southeast,VENEZUELA,3674
2011-02,Southeast,ÁFRICA DO SUL,7177
2011-02,UNKNOWN,ARGENTINA,17734
2011-02,UNKNOWN,ARUBA,183
2011-02,UNKNOWN,BOLÍVIA,1671
2011-02,UNKNOWN,BRASIL,627138
2011-02,UNKNOWN,CHILE,4126
2011-02,UNKNOWN,CHINA,580
2011-02,UNKNOWN,COLÔMBIA,2214
2011-02,UNKNOWN,COREIA DO SUL,846
2011-02,UNKNOWN,ESPANHA,962
2011-02,UNKNOWN,ESTADOS UNIDOS DA AMÉRICA,2097
2011-02,UNKNOWN,GUIANA,2
2011-02,UNKNOWN,PANAMÁ,2193
2011-02,UNKNOWN,PARAGUAI,11308
2011-02,UNKNOWN,QATAR,2296
2011-02,UNKNOWN,REINO UNIDO,4543
2011-02,UNKNOWN,REPÚBLICA DOMINICANA,1107
2011-02,UNKNOWN,URUGUAI,2809
2011-02,UNKNOWN,VENEZUELA,293
2011-03,Central-West,ARGENTINA,172
2011-03,Central-West,ARUBA,97
2011-03,Central-West,BOLÍVIA,461
2011-03,Central-West,CURAÇAO,33
2011-03,Central-West,ESTADOS UNIDOS DA AMÉRICA,7808
2011-03,Central-West,PERU,2512
2011-03,Central-West,PORTUGAL,5069
2011-03,North,COLÔMBIA,273
2011-03,North,ESTADOS UNIDOS DA AMÉRICA,5309
2011-03,North,GUIANA,9
2011-03,North,GUIANA FRANCESA,519
2011-03,North,PANAMÁ,1341
2011-03,North,REPÚBLICA DOMINICANA,8
2011-03,North,SURINAME,1037
2011-03,North,VENEZUELA,146
2011-03,Northeast,ALEMANHA,1872
2011-03,Northeast,ARGENTINA,2945
2011-03,Northeast,CABO VERDE,531
2011-03,Northeast,ESPANHA,4973
2011-03,Northeast,ESTADOS UNIDOS DA AMÉRICA,4874
2011-03,Northeast,ITÁLIA,1438
2011-03,Northeast,PORTUGAL,17568
2011-03,South,ARGENTINA,19791
2011-03,South,PARAGUAI,748
2011-03,South,PERU,3024
2011-03,South,URUGUAI,9129
2011-03,Southeast,ALEMANHA,24845
2011-03,Southeast,ANGOLA,3331
2011-03,Southeast,ARGENTINA,107166
2011-03,Southeast,ARUBA,33
2011-03,Southeast,BARBADOS,336
2011-03,Southeast,BOLÍVIA,7147
2011-03,Southeast,BRASIL,680
2011-03,Southeast,CANADÁ,6713
2011-03,Southeast,CHILE,33609
2011-03,Southeast,CHINA,1195
2011-03,Southeast,COLÔMBIA,14166
2011-03,Southeast,COREIA DO SUL,1139
2011-03,Southeast,EMIRADOS ÁRABES UNIDOS,9550
2011-03,Southeast,ESPANHA,29765
2011-03,Southeast,ESTADOS UNIDOS DA AMÉRICA,146376
2011-03,Southeast,FRANÇA,40541
2011-03,Southeast,HOLANDA,7326
2011-03,Southeast,ISRAEL,2563
2011-03,Southeast,ITÁLIA,14014
2011-03,Southeast,MÉXICO,8521
2011-03,Southeast,PANAMÁ,17551
2011-03,Southeast,PARAGUAI,11751
2011-03,Southeast,PERU,19024
2011-03,Southeast,PORTO RICO,194
2011-03,Southeast,PORTUGAL,27494
2011-03,Southeast,QATAR,4355
2011-03,Southeast,REINO UNIDO,17294
2011-03,Southeast,REPÚBLICA DOMINICANA,471
2011-03,Southeast,SUÍÇA,6018
2011-03,Southeast,TURQUIA,2773
2011-03,Southeast,URUGUAI,26024
2011-03,Southeast,VENEZUELA,5456
2011-03,Southeast,ÁFRICA DO SUL,8601
2011-03,UNKNOWN,ARGENTINA,18333
2011-03,UNKNOWN,ARUBA,194
2011-03,UNKNOWN,BOLÍVIA,77
2011-03,UNKNOWN,BRASIL,723993
2011-03,UNKNOWN,CHILE,4184
2011-03,UNKNOWN,CHINA,609
2011-03,UNKNOWN,COLÔMBIA,2926
2011-03,UNKNOWN,COREIA DO SUL,1113
2011-03,UNKNOWN,ESPANHA,1242
2011-03,UNKNOWN,ESTADOS UNIDOS DA AMÉRICA,2042
2011-03,UNKNOWN,PANAMÁ,2298
2011-03,UNKNOWN,PARAGUAI,12079
2011-03,UNKNOWN,QATAR,2125
2011-03,UNKNOWN,REINO UNIDO,3029
2011-03,UNKNOWN,REPÚBLICA DOMINICANA,1030
2011-03,UNKNOWN,UNKNOWN,121
2011-03,UNKNOWN,URUGUAI,2282
2011-03,UNKNOWN,VENEZUELA,425
2011-04,Central-West,ARGENTINA,179
2011-04,Central-West,ARUBA,154
2011-04,Central-West,BOLÍVIA,628
2011-04,Central-West,CURAÇAO,62
2011-04,Central-West,ESTADOS UNIDOS DA AMÉRICA,7886
2011-04,Central-West,PERU,1844
2011-04,Central-West,PORTUGAL,5384
2011-04,North,ESTADOS UNIDOS DA AMÉRICA,5136
2011-04,North,GUIANA,59
2011-04,North,GUIANA FRANCESA,624
2011-04,North,PANAMÁ,988
2011-04,North,REPÚBLICA DOMINICANA,3
2011-04,North,SURINAME,1160
2011-04,North,VENEZUELA,144
2011-04,Northeast,ALEMANHA,1502
2011-04,Northeast,ARGENTINA,1650
2011-04,Northeast,BRASIL,47
2011-04,Northeast,CABO VERDE,429
2011-04,Northeast,ESPANHA,4515
2011-04,Northeast,ESTADOS UNIDOS DA AMÉRICA,4126
2011-04,Northeast,FRANÇA,192
2011-04,Northeast,ITÁLIA,912
2011-04,Northeast,PORTUGAL,17256
2011-04,Northeast,URUGUAI,174
2011-04,South,ARGENTINA,19198
2011-04,South,BRASIL,78
2011-04,South,PARAGUAI,924
2011-04,South,PERU,2313
2011-04,South,URUGUAI,9463
2011-04,Southeast,ALEMANHA,25206
2011-04,Southeast,ANGOLA,3649
2011-04,Southeast,ARGENTINA,97259
2011-04,Southeast,BARBADOS,246
2011-04,Southeast,BOLÍVIA,6406
2011-04,Southeast,BRASIL,942
2011-04,Southeast,CANADÁ,4772
2011-04,Southeast,CHILE,28164
2011-04,Southeast,CHINA,1236
2011-04,Southeast,COLÔMBIA,11901
2011-04,Southeast,COREIA DO SUL,1046
2011-04,Southeast,EMIRADOS ÁRABES UNIDOS,9111
2011-04,Southeast,ESPANHA,29023
2011-04,Southeast,ESTADOS UNIDOS DA AMÉRICA,131040
2011-04,Southeast,FRANÇA,41160
2011-04,Southeast,HOLANDA,8059
2011-04,Southeast,ISRAEL,2442
2011-04,Southeast,ITÁLIA,15477
2011-04,Southeast,MÉXICO,8016
2011-04,Southeast,PANAMÁ,15405
2011-04,Southeast,PARAGUAI,11831
2011-04,Southeast,PERU,16761
2011-04,Southeast,PORTUGAL,30642
2011-04,Southeast,QATAR,4778
2011-04,Southeast,REINO UNIDO,20358
2011-04,Southeast,REPÚBLICA DOMINICANA,23
2011-04,Southeast,SINGAPURA,612
2011-04,Southeast,SUÍÇA,6124
2011-04,Southeast,TURQUIA,2984
2011-04,Southeast,UNKNOWN,349
2011-04,Southeast,URUGUAI,26194
2011-04,Southeast,VENEZUELA,3834
2011-04,Southeast,ÁFRICA DO SUL,8044
2011-04,UNKNOWN,ARGENTINA,14438
2011-04,UNKNOWN,ARUBA,476
2011-04,UNKNOWN,BRASIL,698472
2011-04,UNKNOWN,CHILE,4458
2011-04,UNKNOWN,CHINA,724
2011-04,UNKNOWN,COLÔMBIA,2217
2011-04,UNKNOWN,COREIA DO SUL,1285
2011-04,UNKNOWN,ESPANHA,3676
2011-04,UNKNOWN,ESTADOS UNIDOS DA AMÉRICA,2109
2011-04,UNKNOWN,GUIANA,1
2011-04,UNKNOWN,ITÁLIA,55
2011-04,UNKNOWN,PANAMÁ,2127
2011-04,UNKNOWN,PARAGUAI,11752
2011-04,UNKNOWN,QATAR,1494
2011-04,UNKNOWN,REPÚBLICA DOMINICANA,956
2011-04,UNKNOWN,SINGAPURA,1115
2011-04,UNKNOWN,SURINAME,9
2011-04,UNKNOWN,URUGUAI,2291
2011-04,UNKNOWN,VENEZUELA,934
2011-05,Central-West,ARGENTINA,252
2011-05,Central-West,ARUBA,140
2011-05,Central-West,BOLÍVIA,582
2011-05,Central-West,CURAÇAO,50
2011-05,Central-West,ESTADOS UNIDOS DA AMÉRICA,8600
2011-05,Central-West,PERU,2320
2011-05,Central-West,PORTUGAL,6011
2011-05,North,BRASIL,123
2011-05,North,ESTADOS UNIDOS DA AMÉRICA,5776
2011-05,North,GUIANA,77
2011-05,North,GUIANA FRANCESA,339
2011-05,North,PANAMÁ,1093
2011-05,North,SURINAME,1157
2011-05,Northeast,ALEMANHA,1632
2011-05,Northeast,ARGENTINA,1640
2011-05,Northeast,BRASIL,41
2011-05,Northeast,CABO VERDE,413
2011-05,Northeast,ESPANHA,3620
2011-05,Northeast,ESTADOS UNIDOS DA AMÉRICA,3818
2011-05,Northeast,ITÁLIA,647
2011-05,Northeast,PORTUGAL,14921
2011-05,South,ARGENTINA,17982
2011-05,South,PARAGUAI,805
2011-05,South,PERU,2489
2011-05,South,URUGUAI,7549
2011-05,Southeast,ALEMANHA,27279
2011-05,Southeast,ANGOLA,3670
2011-05,Southeast,ARGENTINA,99023
2011-05,Southeast,BARBADOS,246
2011-05,Southeast,BOLÍVIA,5990
2011-05,Southeast,BRASIL,213
2011-05,Southeast,CANADÁ,5250
2011-05,Southeast,CHILE,29123
2011-05,Southeast,CHINA,1056
2011-05,Southeast,COLÔMBIA,13201
2011-05,Southeast,COREIA DO SUL,1274
2011-05,Southeast,EMIRADOS ÁRABES UNIDOS,7297
2011-05,Southeast,ESPANHA,30056
2011-05,Southeast,ESTADOS UNIDOS DA AMÉRICA,142237
2011-05,Southeast,FRANÇA,41694
2011-05,Southeast,HOLANDA,8990
2011-05,Southeast,ISRAEL,2328
2011-05,Southeast,ITÁLIA,15476
2011-05,Southeast,MÉXICO,7717
2011-05,Southeast,PANAMÁ,17681
2011-05,Southeast,PARAGUAI,12452
2011-05,Southeast,PERU,17106
2011-05,Southeast,PORTUGAL,32162
2011-05,Southeast,QATAR,4630
2011-05,Southeast,REINO UNIDO,18812
2011-05,Southeast,REPÚBLICA DOMINICANA,176
2011-05,Southeast,SINGAPURA,659
2011-05,Southeast,SUÍÇA,5995
2011-05,Southeast,TURQUIA,3798
2011-05,Southeast,URUGUAI,23506
2011-05,Southeast,VENEZUELA,5850
2011-05,Southeast,ÁFRICA DO SUL,6628
2011-05,UNKNOWN,ARGENTINA,14072
2011-05,UNKNOWN,ARUBA,403
2011-05,UNKNOWN,BRASIL,688800
2011-05,UNKNOWN,CHILE,4425
2011-05,UNKNOWN,CHINA,779
2011-05,UNKNOWN,COLÔMBIA,2616
2011-05,UNKNOWN,COREIA DO SUL,1536
2011-05,UNKNOWN,ESPANHA,4236
2011-05,UNKNOWN,ESTADOS UNIDOS DA AMÉRICA,1849
2011-05,UNKNOWN,GUIANA,13
2011-05,UNKNOWN,PANAMÁ,2229
2011-05,UNKNOWN,PARAGUAI,12132
2011-05,UNKNOWN,QATAR,1595
2011-05,UNKNOWN,REPÚBLICA DOMINICANA,374
2011-05,UNKNOWN,SINGAPURA,1043
2011-05,UNKNOWN,SURINAME,4
2011-05,UNKNOWN,URUGUAI,2943
2011-05,UNKNOWN,VENEZUELA,754
2011-06,Central-West,ARGENTINA,93
2011-06,Central-West,ARUBA,159
2011-06,Central-West,BOLÍVIA,740
2011-06,Central-West,CURAÇAO,46
2011-06,Central-West,ESTADOS UNIDOS DA AMÉRICA,8311
2011-06,Central-West,PANAMÁ,480
2011-06,Central-West,PERU,2100
2011-06,Central-West,PORTUGAL,6231
2011-06,Central-West,URUGUAI,392
2011-06,North,COLÔMBIA,112
2011-06,North,ESTADOS UNIDOS DA AMÉRICA,4916
2011-06,North,GUIANA,23
2011-06,North,GUIANA FRANCESA,500
2011-06,North,PANAMÁ,1180
2011-06,North,SURINAME,1078
2011-06,Northeast,ALEMANHA,2297
2011-06,Northeast,ARGENTINA,1379
2011-06,Northeast,BRASIL,221
2011-06,Northeast,CABO VERDE,262
2011-06,Northeast,ESPANHA,4153
2011-06,Northeast,ESTADOS UNIDOS DA AMÉRICA,3555
2011-06,Northeast,ITÁLIA,412
2011-06,Northeast,PORTUGAL,18977
2011-06,South,ARGENTINA,12711
2011-06,South,PANAMÁ,991
2011-06,South,PARAGUAI,764
2011-06,South,PERU,2249
2011-06,South,PORTUGAL,1721
2011-06,South,URUGUAI,5440
2011-06,Southeast,ALEMANHA,27904
2011-06,Southeast,ANGOLA,3550
2011-06,Southeast,ARGENTINA,71832
2011-06,Southeast,ARUBA,52
2011-06,Southeast,BARBADOS,225
2011-06,Southeast,BOLÍVIA,6878
2011-06,Southeast,BRASIL,207
2011-06,Southeast,CANADÁ,5341
2011-06,Southeast,CHILE,30210
2011-06,Southeast,CHINA,977
2011-06,Southeast,COLÔMBIA,10487
2011-06,Southeast,COREIA DO SUL,1115
2011-06,Southeast,EMIRADOS ÁRABES UNIDOS,6617
2011-06,Southeast,ESPANHA,29177
2011-06,Southeast,ESTADOS UNIDOS DA AMÉRICA,135070
2011-06,Southeast,FRANÇA,40783
2011-06,Southeast,HOLANDA,8343
2011-06,Southeast,ISRAEL,2535
2011-06,Southeast,ITÁLIA,17214
2011-06,Southeast,MÉXICO,8016
2011-06,Southeast,PANAMÁ,15834
2011-06,Southeast,PARAGUAI,11781
2011-06,Southeast,PERU,16406
2011-06,Southeast,PORTUGAL,32361
2011-06,Southeast,QATAR,4116
2011-06,Southeast,REINO UNIDO,18816
2011-06,Southeast,REPÚBLICA DOMINICANA,207
2011-06,Southeast,SINGAPURA,504
2011-06,Southeast,SUÍÇA,5817
2011-06,Southeast,TURQUIA,3324
2011-06,Southeast,UNKNOWN,623
2011-06,Southeast,URUGUAI,20449
2011-06,Southeast,VENEZUELA,4755
2011-06,Southeast,ÁFRICA DO SUL,6075
2011-06,UNKNOWN,ARGENTINA,11927
2011-06,UNKNOWN,ARUBA,478
2011-06,UNKNOWN,BRASIL,667799
2011-06,UNKNOWN,CHILE,1811
2011-06,UNKNOWN,CHINA,962
2011-06,UNKNOWN,COLÔMBIA,2894
2011-06,UNKNOWN,COREIA DO SUL,1539
2011-06,UNKNOWN,ESPANHA,4514
2011-06,UNKNOWN,ESTADOS UNIDOS DA AMÉRICA,1749
2011-06,UNKNOWN,GUIANA,3
2011-06,UNKNOWN,PANAMÁ,2350
2011-06,UNKNOWN,PARAGUAI,9312
2011-06,UNKNOWN,PERU,132
2011-06,UNKNOWN,QATAR,1298
2011-06,UNKNOWN,REPÚBLICA DOMINICANA,354
2011-06,UNKNOWN,SINGAPURA,1430
2011-06,UNKNOWN,URUGUAI,487
2011-06,UNKNOWN,VENEZUELA,883
2011-07,Central-West,ARGENTINA,116
2011-07,Central-West,ARUBA,172
2011-07,Central-West,BOLÍVIA,865
2011-07,Central-West,CURAÇAO,45
2011-07,Central-West,ESTADOS UNIDOS DA AMÉRICA,10529
2011-07,Central-West,PANAMÁ,1821
2011-07,Central-West,PERU,2789
2011-07,Central-West,PORTUGAL,7188
2011-07,Central-West,URUGUAI,1099
2011-07,North,ESTADOS UNIDOS DA AMÉRICA,5211
2011-07,North,GUIANA FRANCESA,773
2011-07,North,PANAMÁ,2001
2011-07,North,SURINAME,1236
2011-07,Northeast,ALEMANHA,3655
2011-07,Northeast,ARGENTINA,2428
2011-07,Northeast,BRASIL,0
2011-07,Northeast,CABO VERDE,805
2011-07,Northeast,ESPANHA,5596
2011-07,Northeast,ESTADOS UNIDOS DA AMÉRICA,6710
2011-07,Northeast,ITÁLIA,2260
2011-07,Northeast,PORTUGAL,25685
2011-07,South,ARGENTINA,18778
2011-07,South,CHILE,2335
2011-07,South,PANAMÁ,1658
2011-07,South,PARAGUAI,955
2011-07,South,PERU,2994
2011-07,South,PORTUGAL,4206
2011-07,South,URUGUAI,7596
2011-07,Southeast,ALEMANHA,33738
2011-07,Southeast,ANGOLA,4219
2011-07,Southeast,ARGENTINA,113009
2011-07,Southeast,ARUBA,117
2011-07,Southeast,BARBADOS,537
2011-07,Southeast,BOLÍVIA,8727
2011-07,Southeast,BRASIL,121
2011-07,Southeast,CANADÁ,6300
2011-07,Southeast,CHILE,41679
2011-07,Southeast,CHINA,1124
2011-07,Southeast,COLÔMBIA,13000
2011-07,Southeast,COREIA DO SUL,1212
2011-07,Southeast,EMIRADOS ÁRABES UNIDOS,9261
2011-07,Southeast,ESPANHA,35981
2011-07,Southeast,ESTADOS UNIDOS DA AMÉRICA,154253
2011-07,Southeast,FRANÇA,50126
2011-07,Southeast,HOLANDA,10375
2011-07,Southeast,ISRAEL,3194
2011-07,Southeast,ITÁLIA,20314
2011-07,Southeast,MÉXICO,9900
2011-07,Southeast,PANAMÁ,20763
2011-07,Southeast,PARAGUAI,13704
2011-07,Southeast,PERU,18063
2011-07,Southeast,PORTUGAL,40390
2011-07,Southeast,QATAR,5514
2011-07,Southeast,REINO UNIDO,24822
2011-07,Southeast,REPÚBLICA DOMINICANA,1421
2011-07,Southeast,SINGAPURA,396
2011-07,Southeast,SUÍÇA,6651
2011-07,Southeast,TURQUIA,4990
2011-07,Southeast,URUGUAI,26884
2011-07,Southeast,VENEZUELA,5337
2011-07,Southeast,ÁFRICA DO SUL,8190
2011-07,UNKNOWN,ARGENTINA,15241
2011-07,UNKNOWN,ARUBA,254
2011-07,UNKNOWN,BRASIL,809575
2011-07,UNKNOWN,CHILE,4656
2011-07,UNKNOWN,CHINA,852
2011-07,UNKNOWN,COLÔMBIA,3401
2011-07,UNKNOWN,COREIA DO SUL,1762
2011-07,UNKNOWN,ESPANHA,6338
2011-07,UNKNOWN,ESTADOS UNIDOS DA AMÉRICA,2184
2011-07,UNKNOWN,PANAMÁ,3226
2011-07,UNKNOWN,PARAGUAI,12754
2011-07,UNKNOWN,QATAR,1327
2011-07,UNKNOWN,REPÚBLICA DOMINICANA,843
2011-07,UNKNOWN,SINGAPURA,2810
2011-07,UNKNOWN,URUGUAI,2659
2011-07,UNKNOWN,VENEZUELA,1221
2011-08,Central-West,ARGENTINA,122
2011-08,Central-West,ARUBA,132
2011-08,Central-West,BOLÍVIA,495
2011-08,Central-West,CURAÇAO,33
2011-08,Central-West,ESTADOS UNIDOS DA AMÉRICA,9032
2011-08,Central-West,PANAMÁ,1696
2011-08,Central-West,PERU,2287
2011-08,Central-West,PORTUGAL,7353
2011-08,Central-West,URUGUAI,894
2011-08,North,COLÔMBIA,154
2011-08,North,ESTADOS UNIDOS DA AMÉRICA,4159
2011-08,North,GUIANA FRANCESA,586
2011-08,North,PANAMÁ,1498
2011-08,North,SURINAME,1427
2011-08,Northeast,ALEMANHA,3127
2011-08,Northeast,ARGENTINA,2051
2011-08,Northeast,BRASIL,1
2011-08,Northeast,CABO VERDE,578
2011-08,Northeast,ESPANHA,4963
2011-08,Northeast,ESTADOS UNIDOS DA AMÉRICA,4030
2011-08,Northeast,ITÁLIA,2564
2011-08,Northeast,PORTUGAL,24252
2011-08,Northeast,UNKNOWN,170
2011-08,South,ARGENTINA,17866
2011-08,South,CHILE,2967
2011-08,South,PANAMÁ,1919
2011-08,South,PARAGUAI,975
2011-08,South,PERU,2902
2011-08,South,PORTUGAL,4333
2011-08,South,URUGUAI,7523
2011-08,Southeast,ALEMANHA,31679
2011-08,Southeast,ANGOLA,4164
2011-08,Southeast,ARGENTINA,96894
2011-08,Southeast,BARBADOS,251
2011-08,Southeast,BOLÍVIA,8434
2011-08,Southeast,BRASIL,337
2011-08,Southeast,CANADÁ,6200
2011-08,Southeast,CHILE,42051
2011-08,Southeast,CHINA,862
2011-08,Southeast,COLÔMBIA,12149
2011-08,Southeast,COREIA DO SUL,1293
2011-08,Southeast,EMIRADOS ÁRABES UNIDOS,7721
2011-08,Southeast,ESPANHA,30848
2011-08,Southeast,ESTADOS UNIDOS DA AMÉRICA,142831
2011-08,Southeast,FRANÇA,41034
2011-08,Southeast,HOLANDA,10451
2011-08,Southeast,ISRAEL,2976
2011-08,Southeast,ITÁLIA,18728
2011-08,Southeast,MÉXICO,8599
2011-08,Southeast,PANAMÁ,19528
2011-08,Southeast,PARAGUAI,13352
2011-08,Southeast,PERU,19685
2011-08,Southeast,PORTUGAL,40188
2011-08,Southeast,QATAR,5159
2011-08,Southeast,REINO UNIDO,23768
2011-08,Southeast,REPÚBLICA DOMINICANA,492
2011-08,Southeast,SINGAPURA,353
2011-08,Southeast,SUÍÇA,6335
2011-08,Southeast,TURQUIA,4620
2011-08,Southeast,URUGUAI,24469
2011-08,Southeast,VENEZUELA,5653
2011-08,Southeast,ÁFRICA DO SUL,7790
2011-08,UNKNOWN,ALEMANHA,330
2011-08,UNKNOWN,ARGENTINA,16618
2011-08,UNKNOWN,ARUBA,598
2011-08,UNKNOWN,BRASIL,731353
2011-08,UNKNOWN,CHILE,5249
2011-08,UNKNOWN,CHINA,981
2011-08,UNKNOWN,COLÔMBIA,2498
2011-08,UNKNOWN,COREIA DO SUL,1983
2011-08,UNKNOWN,ESPANHA,5116
2011-08,UNKNOWN,ESTADOS UNIDOS DA AMÉRICA,1298
2011-08,UNKNOWN,PANAMÁ,2117
2011-08,UNKNOWN,PARAGUAI,12810
2011-08,UNKNOWN,QATAR,1450
2011-08,UNKNOWN,REPÚBLICA DOMINICANA,469
2011-08,UNKNOWN,SINGAPURA,1920
2011-08,UNKNOWN,UNKNOWN,327
2011-08,UNKNOWN,URUGUAI,2608
2011-08,UNKNOWN,VENEZUELA,1915
2011-09,Central-West,ARGENTINA,253
2011-09,Central-West,ARUBA,269
2011-09,Central-West,BOLÍVIA,806
2011-09,Central-West,CURAÇAO,58
2011-09,Central-West,ESTADOS UNIDOS DA AMÉRICA,8671
2011-09,Central-West,PANAMÁ,1766
2011-09,Central-West,PERU,1776
2011-09,Central-West,PORTUGAL,6953
2011-09,Central-West,URUGUAI,830
2011-09,Central-West,VENEZUELA,2
2011-09,North,ESTADOS UNIDOS DA AMÉRICA,5017
2011-09,North,GUIANA FRANCESA,366
2011-09,North,MÉXICO,227
2011-09,North,PANAMÁ,1767
2011-09,North,SURINAME,1376
2011-09,Northeast,ALEMANHA,2951
2011-09,Northeast,ARGENTINA,2480
2011-09,Northeast,BRASIL,0
2011-09,Northeast,CABO VERDE,401
2011-09,Northeast,ESPANHA,4217
2011-09,Northeast,ESTADOS UNIDOS DA AMÉRICA,4008
2011-09,Northeast,ITÁLIA,1501
2011-09,Northeast,LIBÉRIA,120
2011-09,Northeast,PORTUGAL,21097
2011-09,Northeast,URUGUAI,180
2011-09,South,ARGENTINA,17442
2011-09,South,BRASIL,58
2011-09,South,CHILE,2973
2011-09,South,PANAMÁ,1725
2011-09,South,PARAGUAI,1022
2011-09,South,PERU,2963
2011-09,South,PORTUGAL,4408
2011-09,South,URUGUAI,8423
2011-09,Southeast,ALEMANHA,30369
2011-09,Southeast,ANGOLA,3776
2011-09,Southeast,ARGENTINA,98910
2011-09,Southeast,BARBADOS,242
2011-09,Southeast,BOLÍVIA,7357
2011-09,Southeast,BRASIL,566
2011-09,Southeast,CANADÁ,5572
2011-09,Southeast,CHILE,35836
2011-09,Southeast,CHINA,877
2011-09,Southeast,COLÔMBIA,12650
2011-09,Southeast,COREIA DO SUL,1069
2011-09,Southeast,EMIRADOS ÁRABES UNIDOS,6692
2011-09,Southeast,ESPANHA,33796
2011-09,Southeast,ESTADOS UNIDOS DA AMÉRICA,143623
2011-09,Southeast,FRANÇA,39209
2011-09,Southeast,HOLANDA,10479
2011-09,Southeast,ISRAEL,2306
2011-09,Southeast,ITÁLIA,19228
2011-09,Southeast,MÉXICO,8507
2011-09,Southeast,PANAMÁ,18599
2011-09,Southeast,PARAGUAI,12028
2011-09,Southeast,PERU,18450
